127127,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1273
356,Da&#x27;Monte Williams G,3,19.0,2.0,4.0,1.0,0.3,0.0,1.0,42.9,0.0,0.0,,3562731902040100300104290000
356,Kipper Nichols F,3,14.0,1.3,1.7,0.3,0.7,0.0,1.0,16.7,66.7,0.0,,356314013170307001016766700
356,Tyler Underwood G,3,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,356310000000000003000000
356,Benjamin Bosmans-Verdonk F,3,5.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,356350000700000007000000
356,Jermaine Hamlin C,2,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,356230001000000010000000
356,Total,3,,76.7,44.3,11.7,5.0,1.3,20.7,45.5,68.4,29.2,,35637674431175013207455684292
26702670,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,26703
2670,De&#x27;Riante Jenkins G,2,26.5,14.0,4.5,2.0,2.0,0.0,3.0,56.3,88.9,25.0,,26702722651404520200030563889250
2670,Marcus Evans G,2,28.5,12.5,2.0,2.5,2.0,0.5,4.5,45.0,33.3,62.5,,267022851252025200545450333625
2670,Marcus Santos-Silva F,2,28.5,12.0,12.5,3.0,1.5,1.0,2.5,64.3,60.0,0.0,,267022851201253015102564360000
2670,Issac Vann F,2,24.0,8.0,1.5,1.0,1.0,0.0,2.0,35.3,75.0,33.3,,26702240801510100020353750333
2670,Corey Douglas F,2,14.5,5.5,2.0,0.0,0.5,2.0,0.5,57.1,75.0,0.0,,2670214555200005200557175000
2670,Mike&#x27;L Simms G,2,24.5,4.0,2.5,1.0,1.5,0.0,0.5,22.2,100.0,28.6,,26702722454025101500052221000286
2670,Malik Crowfield G,2,18.5,3.5,1.0,0.5,0.0,0.0,0.5,40.0,50.0,50.0,,26702185351005000005400500500
2670,Nah&#x27;Shon Hyland G,2,11.5,3.0,1.0,1.0,0.0,0.5,1.5,20.0,75.0,20.0,,2670272115301010000515200750200
2670,Hason Ward F,1,5.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,267015020400000000010000000
2670,KeShawn Curry G,2,13.5,1.5,1.0,0.5,1.5,0.5,1.5,16.7,50.0,0.0,,2670213515100515051516750000
2670,Vince Williams G,1,15.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,50.0,0.0,,267011501010002000200050000
2670,Total,2,,65.5,36.5,11.5,11.0,4.5,18.0,43.6,66.7,33.3,,2670265536511511045180436667333
23902390,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,23903
2390,Chris Lykes G,3,30.0,14.7,1.7,3.3,1.7,0.0,2.3,42.9,90.9,33.3,,239033001471733170023429909333
2390,Dejan Vasiljevic G,3,31.0,13.3,3.7,2.7,0.7,0.0,0.3,50.0,100.0,44.4,,2390331013337270700035001000444
2390,Harlond Beverly G,3,25.0,12.7,1.7,3.3,0.7,0.0,1.3,51.6,33.3,44.4,,239032501271733070013516333444
2390,Kameron McGusty G,3,29.0,12.3,5.0,1.7,1.0,0.3,0.7,35.7,80.0,18.8,,239032901235017100307357800188
2390,Rodney Miller Jr. C,3,24.3,8.7,6.7,0.7,0.7,0.0,0.7,75.0,50.0,0.0,,2390324387670707000775050000
2390,Anthony Walker F,3,16.0,6.3,3.0,0.7,1.0,1.0,0.3,41.2,50.0,33.3,,23903160633007101003412500333
2390,Sam Waardenburg F,3,23.3,4.3,5.7,1.3,0.3,1.0,1.0,37.5,33.3,0.0,,2390323343571303101037533300
2390,Isaiah Wong G,3,12.3,2.0,1.3,0.0,0.0,0.0,1.0,22.2,50.0,0.0,,2390312320130000001022250000
2390,Deng Gak F,3,9.0,1.3,1.3,0.0,1.0,0.7,0.3,100.0,50.0,0.0,,2390390131300100703100050000
2390,Total,3,,75.7,35.7,13.7,7.0,3.0,8.3,45.2,61.7,32.3,,23903757357137703083452617323
344344,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,3443
344,Tyson Carter G,2,37.5,25.5,4.0,4.5,3.5,0.0,6.0,56.7,81.8,53.3,,34423752554045350060567818533
344,Reggie Perry F,2,30.0,11.5,10.5,3.5,1.0,2.0,3.5,45.5,50.0,0.0,,34423001151053510203545550000
344,D.J. Stewart Jr. G,2,27.0,11.5,1.5,2.0,2.0,0.0,2.0,60.0,57.1,25.0,,34422701151520200020600571250
344,Robert Woodard II G,2,33.0,9.5,6.5,1.0,0.5,0.5,3.5,43.8,66.7,33.3,,3442330956510050535438667333
344,Iverson Molinar G,2,23.5,8.0,1.5,3.5,0.0,0.5,3.0,46.2,50.0,0.0,,344223580153500053046250000
344,Abdul Ado F,2,23.0,3.0,5.0,0.5,0.5,3.5,1.0,100.0,66.7,0.0,,3442230305005053510100066700
344,KeyShawn Feazell F,2,23.0,3.0,6.0,1.0,0.0,0.0,1.0,60.0,0.0,0.0,,34422303060100000106000000
344,Prince Oduro F,2,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,344230000000000005000000
344,Total,2,,72.0,38.5,16.0,7.5,6.5,20.5,52.4,63.4,31.3,,34427203851607565205524634313
21662166,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,21663
2166,Carter Collins G,1,30.0,18.0,4.0,1.0,4.0,0.0,3.0,50.0,87.5,50.0,,216613001804010400030500875500
2166,Luke Frampton G,2,31.0,14.0,3.0,1.0,1.0,0.0,1.0,47.4,100.0,53.8,,2166231014030101000104741000538
2166,Kellan Grady G,2,32.0,13.0,2.0,3.0,1.5,0.0,3.0,40.7,100.0,20.0,,2166232013020301500304071000200
2166,Jon Axel Gudmundsson G,2,33.5,9.0,6.0,4.0,1.5,0.0,3.0,41.2,75.0,25.0,,21662335906040150030412750250
2166,Mike Jones G,2,27.5,8.5,2.5,0.0,1.0,0.0,0.0,35.7,100.0,38.5,,216622758525001000003571000385
2166,Luka Brajkovic F,2,19.5,4.5,3.5,0.5,0.5,0.0,1.5,50.0,50.0,0.0,,2166219545350505001550050000
2166,Hyunjung Lee F,2,17.5,3.5,1.5,0.0,0.5,0.0,1.0,22.2,100.0,16.7,,216621753515000500102221000167
2166,Bates Jones F,2,18.0,0.5,4.0,1.0,0.0,0.0,2.0,0.0,50.0,0.0,,216621800540100000200050000
2166,Malcolm Wynter G,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2166210000000000000000000
2166,Nelson Boachie-Yiadom F,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2166210000000000000000000
2166,David Kristensen F,2,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2166240000500000000000000
2166,Total,2,,62.0,28.0,10.0,8.0,0.0,14.0,39.4,84.0,34.0,,216626202801008000140394840340
261261,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2613
261,Anthony Lamb F,2,24.5,17.5,6.5,1.5,1.0,0.5,2.5,37.0,77.8,9.1,,2612245175651510052537077891
261,Everett Duncan G,2,34.0,12.0,2.5,2.5,0.5,0.0,0.0,50.0,81.3,16.7,,26123401202525050000500813167
261,Ryan Davis F,2,22.5,12.0,8.0,0.0,1.0,0.5,1.5,47.4,83.3,16.7,,26122251208000100515474833167
261,Ben Shungu G,2,30.0,8.5,6.0,2.5,0.5,0.0,4.0,35.3,50.0,20.0,,2612300856025050040353500200
261,Stef Smith G,2,26.0,5.0,2.0,2.0,1.0,0.0,2.5,15.8,50.0,25.0,,2612260502020100025158500250
261,Robin Duncan G,2,20.5,3.0,5.0,2.5,2.0,0.0,1.0,28.6,28.6,0.0,,261220530502520001028628600
261,Duncan Demuth F,2,16.0,2.5,2.0,1.0,0.0,0.0,0.0,25.0,100.0,25.0,,26121602520100000002501000250
261,Daniel Giddens C,2,13.5,2.0,3.5,0.0,0.0,1.5,1.5,40.0,0.0,0.0,,26121352035000015154000000
261,Aaron Deloney G,2,5.5,1.0,0.5,0.0,0.5,0.0,0.5,25.0,0.0,0.0,,2612551005000500052500000
261,Bailey Patella F,2,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,261275001000000000000000
261,Total,2,,63.5,41.5,12.0,6.5,2.5,13.5,34.8,66.7,15.6,,26126354151206525135348667156
26332633,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,26333
2633,Jordan Bowden G,2,29.0,18.0,3.0,2.0,0.0,0.0,2.0,52.0,80.0,66.7,,263322901803020000020520800667
2633,Yves Pons G,2,33.5,17.0,5.5,1.5,0.5,3.5,1.5,77.8,66.7,66.7,,263323351705515053515778667667
2633,Lamonte Turner G,2,37.5,11.0,3.5,10.0,2.0,0.5,2.5,31.0,28.6,18.2,,2633237511035100200525310286182
2633,John Fulkerson F,2,22.0,9.5,9.0,3.0,1.5,0.5,2.5,80.0,60.0,0.0,,2633222095903015052580060000
2633,Jalen Johnson G,2,21.0,7.5,4.0,1.5,0.0,0.5,0.0,45.5,100.0,37.5,,263322107540150005004551000375
2633,Olivier Nkamhoua F,2,17.0,7.5,7.0,0.0,0.0,0.5,1.0,50.0,50.0,0.0,,2633217075700000051050050000
2633,Davonte Gaines G,2,6.0,4.5,1.5,0.5,0.5,0.0,0.5,57.1,0.0,100.0,,2633260451505050005571001000
2633,Josiah-Jordan James G,2,28.0,3.5,4.0,1.5,0.0,1.0,2.0,22.2,100.0,50.0,,263322803540150010202221000500
2633,Zach Kent F,2,5.0,1.5,1.0,0.0,0.0,0.0,0.5,50.0,0.0,50.0,,263325015100000000550000500
2633,Drew Pember F,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2633120001000000000000000
2633,Total,2,,80.0,42.0,20.0,4.5,6.5,13.0,50.4,60.0,46.2,,263328004202004565130504600462
5252,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,523
52,Trent Forrest G,2,35.0,13.5,5.0,4.5,1.5,0.5,4.5,37.5,77.8,33.3,,5223501355045150545375778333
52,Devin Vassell G,2,27.5,13.5,4.0,0.5,1.0,0.5,0.5,54.5,0.0,60.0,,522275135400510050554500600
52,M.J. Walker G,2,24.5,8.0,4.0,0.5,0.5,0.0,1.0,21.4,90.0,14.3,,522245804005050010214900143
52,Anthony Polite G,2,21.5,7.5,2.5,0.0,1.0,0.5,2.5,30.8,100.0,42.9,,5222157525001005253081000429
52,RaiQuan Gray F,2,25.5,7.0,4.0,2.0,0.5,0.0,1.0,36.4,62.5,20.0,,522255704020050010364625200
52,Malik Osborne F,2,24.5,6.0,6.5,0.0,0.5,2.0,0.5,45.5,100.0,0.0,,522245606500052005455100000
52,Patrick Williams F,2,21.0,4.5,4.0,0.0,0.5,2.0,1.0,37.5,100.0,33.3,,5222104540000520103751000333
52,Balsa Koprivica C,2,5.5,2.0,0.5,0.0,0.0,0.0,0.5,50.0,100.0,0.0,,52255200500000005500100000
52,Dominik Olejniczak C,1,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52170002000000000000000
52,Wyatt Wilkes F,2,7.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,,52275001010050000000000
52,Harrison Prieto F,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52150001000000000000000
52,Rayquan Evans G,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,52120000000000010000000
52,Nathanael Jack G,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52130001000000000000000
52,Total,2,,62.0,36.0,8.5,6.0,5.5,11.5,38.0,81.6,29.7,,522620360856055115380816297
23052305,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,23053
2305,Devon Dotson G,2,37.0,19.5,5.0,3.5,1.0,0.0,3.5,47.8,87.5,33.3,,230523701955035100035478875333
2305,Ochai Agbaji G,2,36.5,14.0,5.0,2.0,3.0,0.0,4.0,52.4,33.3,45.5,,230523651405020300040524333455
2305,Marcus Garrett G,2,36.5,11.0,4.5,5.0,1.5,0.5,2.0,42.9,33.3,50.0,,230523651104550150520429333500
2305,Udoka Azubuike C,2,29.0,9.0,9.0,2.0,0.5,0.5,2.5,66.7,28.6,0.0,,2305229090902005052566728600
2305,Isaiah Moss G,1,25.0,8.0,3.0,0.0,0.0,0.0,0.0,42.9,0.0,33.3,,2305125080300000000042900333
2305,Tristan Enaruna G,2,18.0,7.0,3.5,1.0,0.5,1.5,1.5,62.5,66.7,66.7,,23052180703510051515625667667
2305,David McCormack F,2,20.0,4.0,8.5,0.5,1.0,0.5,2.0,33.3,50.0,0.0,,2305220040850510052033350000
2305,Silvio De Sousa F,2,6.5,1.5,3.0,0.0,0.5,0.5,1.5,0.0,75.0,0.0,,23052651530000505150075000
2305,Jalen Wilson F,2,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,2305210000000000005000000
2305,Christian Braun G,2,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,2305230000000000005000000
2305,Total,2,,70.0,41.0,14.0,8.0,3.5,19.0,45.9,57.8,40.0,,230527004101408035190459578400
9797,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,973
97,Jordan Nwora F,2,30.0,22.0,9.0,1.0,1.0,0.5,2.0,56.3,100.0,50.0,,97230022090101005205631000500
97,Ryan McMahon G,2,27.5,16.0,1.5,2.0,1.0,0.0,0.5,57.9,100.0,57.1,,97227516015201000055791000571
97,Steven Enoch C,2,24.0,14.0,13.0,0.0,0.0,2.0,0.0,61.9,66.7,0.0,,9722401401300000200061966700
97,Samuell Williamson G,2,23.5,9.5,5.0,1.5,0.0,0.5,1.5,52.9,0.0,50.0,,97223595501500051552900500
97,Dwayne Sutton F,2,29.0,9.0,4.0,1.0,2.0,0.5,1.0,70.0,66.7,0.0,,97229090401020051070066700
97,Darius Perry G,2,26.5,6.0,4.0,8.0,0.5,0.0,1.5,38.5,66.7,0.0,,97226560408005001538566700
97,Lamarr Kimble G,2,18.0,3.0,0.0,4.0,1.0,0.5,1.5,18.2,100.0,0.0,,972180300040100515182100000
97,Quinn Slazinski F,2,5.5,3.0,1.0,0.5,0.0,0.0,0.0,50.0,0.0,100.0,,97255301005000000500001000
97,Keith Oddo G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97110000000000000000000
97,Aidan Igiehon F,2,8.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,,97285000500000510000000
97,Josh Nickelberry G,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97270000000000000000000
97,Total,2,,82.5,39.0,18.0,5.5,4.5,9.5,52.3,75.0,39.0,,972825390180554595523750390
99,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,93
9,Remy Martin G,1,38.0,23.0,9.0,8.0,5.0,0.0,4.0,45.0,60.0,40.0,,913802309080500040450600400
9,Rob Edwards G,1,28.0,20.0,1.0,0.0,0.0,0.0,5.0,54.5,80.0,66.7,,912802001000000050545800667
9,Kimani Lawrence F,1,22.0,10.0,6.0,0.0,0.0,1.0,1.0,44.4,50.0,50.0,,912201006000001010444500500
9,Jaelen House G,1,30.0,7.0,1.0,1.0,3.0,0.0,2.0,11.1,100.0,33.3,,913007010103000201111000333
9,Jalen Graham F,1,28.0,6.0,3.0,1.0,0.0,5.0,2.0,75.0,0.0,0.0,,912806030100050207500000
9,Alonzo Verge Jr. G,1,29.0,4.0,6.0,2.0,2.0,0.0,1.0,18.2,0.0,0.0,,912904060202000101820000
9,Elias Valtonen G,1,17.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,,911701040000000100050000
9,Khalid Thomas F,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9120001000000000000000
9,Andre Allen F,1,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9160002000000000000000
9,Total,1,,71.0,36.0,12.0,10.0,6.0,16.0,38.5,72.2,40.0,,9171036012010060160385722400
23502350,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,23503
2350,Cameron Krutwig C,3,29.3,13.7,8.0,7.3,1.0,1.0,2.0,72.7,90.0,0.0,,23503293137807310102072790000
2350,Tate Hall G,3,29.7,13.7,6.7,2.3,2.7,0.3,2.3,50.0,58.3,30.8,,235032971376723270323500583308
2350,Lucas Williamson G,3,28.7,13.0,4.3,2.7,0.7,0.0,2.0,44.1,100.0,22.2,,2350328713043270700204411000222
2350,Marquise Kennedy G,3,25.0,9.0,3.0,0.7,1.3,0.7,1.3,50.0,33.3,0.0,,2350325090300713071350033300
2350,Jalon Pipkins G,3,22.3,7.7,2.7,0.7,0.3,0.3,1.7,39.1,50.0,33.3,,23503223772707030317391500333
2350,Aher Uguak F,3,28.3,7.0,3.7,2.3,0.0,0.3,3.0,64.3,50.0,0.0,,2350328370372300033064350000
2350,Bruno Skokna G,3,15.7,3.7,2.0,0.0,0.3,0.0,1.3,50.0,100.0,50.0,,235031573720000300135001000500
2350,Paxson Wojcik G,2,13.0,3.0,3.0,1.0,0.0,0.0,0.5,37.5,0.0,0.0,,235021303030100000053750000
2350,Tom Welch F,3,10.0,2.7,1.0,0.0,0.0,0.0,0.7,50.0,40.0,0.0,,2350310027100000000750040000
2350,Jake Baughman G,2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2350225000000000000000000
2350,Will Alcock F,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2350120000000000000000000
2350,Total,3,,72.3,35.7,16.7,6.3,2.7,14.7,50.6,66.0,23.5,,235037233571676327147506660235
6161,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,613
61,Anthony Edwards G,2,30.0,26.5,7.0,3.5,3.5,0.0,2.5,43.6,76.5,37.5,,6123002657035350025436765375
61,Sahvir Wheeler G,2,25.5,14.5,2.5,5.5,0.5,0.0,1.0,76.9,81.8,0.0,,612255145255505001076981800
61,Tyree Crump G,2,29.0,14.0,4.0,1.5,1.5,0.5,0.5,37.5,100.0,26.3,,61229014040151505053751000263
61,Donnell Gresham Jr. G,2,25.5,9.0,7.0,0.5,2.0,0.0,1.0,54.5,100.0,37.5,,6122559070052000105451000375
61,Rayshaun Hammonds F,2,28.0,8.5,10.5,2.5,2.5,1.0,1.0,30.0,55.6,0.0,,612280851052525101030055600
61,Amanze Ngumezi F,2,12.5,7.0,3.5,0.5,0.0,0.5,0.5,38.5,100.0,0.0,,612125703505000505385100000
61,Tye Fagan G,2,12.5,3.5,0.5,2.0,0.5,1.5,0.0,75.0,50.0,0.0,,61212535052005150075050000
61,Christian Brown F,2,14.0,3.5,3.5,0.0,0.0,0.5,3.0,60.0,25.0,0.0,,61214035350000053060025000
61,Jaykwon Walton F,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,,6113030000000000050000500
61,Toumani Camara F,2,12.5,2.5,2.0,0.5,0.5,0.5,1.5,40.0,50.0,0.0,,61212525200505051540050000
61,Rodney Howard F,2,9.0,2.5,0.5,0.0,0.0,0.5,0.0,100.0,16.7,0.0,,61290250500000500100016700
61,Total,2,,93.0,44.0,16.5,11.0,5.0,11.5,46.4,68.3,27.3,,61293044016511050115464683273
9898,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,983
98,Camron Justice G,2,31.5,18.5,2.0,1.5,0.0,0.0,2.5,66.7,66.7,53.8,,9823151852015000025667667538
98,Taveion Hollingsworth G,2,32.0,16.0,5.0,3.0,0.5,0.0,4.5,57.1,87.5,66.7,,9823201605030050045571875667
98,Carson Williams F,2,32.5,14.0,7.5,2.5,1.5,1.0,1.0,58.8,70.0,33.3,,9823251407525151010588700333
98,Charles Bassey C,2,31.5,13.0,10.5,1.0,0.5,1.5,2.5,44.4,75.0,50.0,,98231513010510051525444750500
98,Jared Savage G,2,33.5,9.5,4.5,2.5,2.0,1.0,0.5,38.5,87.5,22.2,,982335954525201005385875222
98,Josh Anderson G,2,14.0,6.5,1.0,1.0,0.0,1.0,1.5,42.9,100.0,100.0,,98214065101000101542910001000
98,Jordan Rawls G,2,16.5,6.0,1.0,3.0,1.0,0.0,1.5,55.6,0.0,40.0,,98216560103010001555600400
98,Isaiah Cozart F,2,5.5,2.0,0.0,0.0,0.5,0.0,0.5,100.0,0.0,0.0,,9825520000005000510000000
98,Jeremiah Gambrell G,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,9822010000000000010000000
98,Patrick Murphy G,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,98110000000000020000000
98,Jackson Harlan G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98110000000000000000000
98,Total,2,,86.5,34.5,14.5,6.0,4.5,16.0,54.9,81.8,44.4,,9828653451456045160549818444
166166,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1663
166,Trevelin Queen G,2,26.0,17.5,5.0,4.0,2.5,0.0,1.5,58.3,66.7,55.6,,16622601755040250015583667556
166,Jabari Rice G,2,20.0,12.0,1.0,1.5,0.0,0.0,0.5,46.7,72.7,22.2,,16622001201015000005467727222
166,Terrell Brown G,1,34.0,10.0,7.0,1.0,0.0,0.0,6.0,36.4,0.0,33.3,,1661340100701000006036400333
166,Johnny McCants F,2,21.0,7.0,5.5,1.0,1.0,0.0,1.5,66.7,0.0,40.0,,166221070551010001566700400
166,Ivan Aurrecoechea F,2,14.5,7.0,3.5,0.0,0.0,0.0,1.0,60.0,100.0,0.0,,1662145703500000010600100000
166,Tennessee Owens G,1,15.0,7.0,1.0,0.0,0.0,0.0,0.0,33.3,80.0,33.3,,1661150701000000000333800333
166,William McNair F,2,12.0,5.5,5.0,0.0,0.5,0.0,0.0,80.0,60.0,0.0,,166212055500005000080060000
166,Shawn Williams G,2,26.0,5.0,3.0,1.5,0.5,0.0,1.0,28.6,0.0,20.0,,166226050301505001028600200
166,C.J. Bobbitt F,2,21.0,4.0,5.5,0.0,0.0,0.0,1.5,20.0,100.0,0.0,,1662210405500000015200100000
166,Robert Brown F,1,17.0,4.0,3.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,,16611704030100000105000000
166,Shunn Buchanan G,2,22.0,2.5,3.5,2.5,0.5,0.0,3.5,20.0,50.0,33.3,,1662220253525050035200500333
166,Bryce Rewalt G,2,4.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,166245000500000000000000
166,Total,2,,71.0,39.5,11.5,5.0,0.0,14.5,45.5,64.1,29.4,,16627103951155000145455641294
5858,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,583
58,David Collins G,2,33.0,18.5,3.5,3.0,4.5,1.0,3.5,37.0,62.5,22.2,,5823301853530451035370625222
58,Laquincy Rideau G,2,28.0,12.0,6.0,1.5,2.0,0.5,6.5,34.8,45.5,27.3,,5822801206015200565348455273
58,Justin Brown F,2,22.5,8.5,3.5,0.5,1.5,0.0,1.0,42.9,100.0,44.4,,5822258535051500104291000444
58,Ezacuras Dawson III G,2,18.5,8.0,2.5,0.5,1.5,0.0,1.0,40.0,66.7,20.0,,582185802505150010400667200
58,Michael Durr F,2,27.0,6.0,6.5,0.5,1.0,1.0,1.5,30.0,75.0,0.0,,58227060650510101530075000
58,Xavier Castaneda G,2,19.0,3.5,1.0,1.5,0.5,0.0,1.0,30.0,0.0,16.7,,58219035101505001030000167
58,Rashun Williams G,2,19.0,3.5,3.5,0.0,1.0,0.5,0.5,25.0,50.0,50.0,,582190353500100505250500500
58,B.J. Mack F,2,11.0,3.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,,5821103010000010006000000
58,Jamir Chaplin G,1,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,5815020100000000000100000
58,Antun Maricevic F,2,17.5,1.0,4.0,0.0,1.5,0.5,0.5,50.0,0.0,0.0,,5821751040001505055000000
58,Mark Calleja G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58110000000000000000000
58,Madut Akec F,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58130001000000000000000
58,Total,2,,65.0,34.0,7.5,13.5,4.5,16.5,36.5,62.3,27.1,,5826503407513545165365623271
257257,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2573
257,Nick Sherod G,1,37.0,27.0,8.0,1.0,0.0,0.0,2.0,52.9,75.0,50.0,,25713702708010000020529750500
257,Jacob Gilyard G,1,42.0,24.0,1.0,8.0,5.0,0.0,1.0,63.6,72.7,33.3,,25714202401080500010636727333
257,Grant Golden F,1,32.0,15.0,8.0,5.0,0.0,2.0,1.0,60.0,75.0,0.0,,2571320150805000201060075000
257,Blake Francis G,1,31.0,14.0,4.0,1.0,1.0,0.0,2.0,35.7,50.0,60.0,,25713101404010100020357500600
257,Nathan Cayo F,1,23.0,9.0,3.0,1.0,0.0,1.0,1.0,57.1,100.0,0.0,,2571230903010001010571100000
257,Jake Wojcik G,1,13.0,7.0,0.0,1.0,1.0,0.0,0.0,100.0,50.0,100.0,,257113070001010000010005001000
257,Tyler Burton F,1,16.0,4.0,4.0,2.0,1.0,3.0,0.0,66.7,0.0,0.0,,25711604040201030006670000
257,Souleymane Koureissi F,1,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,257170001000000000000000
257,Matt Grace F,1,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,257170002010000010000000
257,Andre Gustavson G,1,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2571170000020000000000000
257,Total,1,,100.0,33.0,22.0,8.0,6.0,8.0,51.5,70.8,44.8,,25711000330220806080515708448
328328,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,3283
328,Sam Merrill G,3,28.7,18.7,4.7,4.7,0.7,0.0,1.0,41.9,96.0,54.5,,32832871874747070010419960545
328,Brock Miller G,3,27.0,14.7,2.7,1.7,0.7,0.0,0.7,45.9,0.0,43.5,,3283270147271707000745900435
328,Justin Bean F,3,24.0,13.0,11.3,1.3,1.0,0.7,0.7,44.8,76.5,0.0,,32832401301131310070744876500
328,Alphonso Anderson F,3,19.7,10.7,5.3,1.3,1.7,0.0,1.7,53.3,100.0,28.6,,328319710753131700175331000286
328,Diogo Brito G,3,22.3,9.7,3.3,2.7,2.0,0.0,1.0,47.8,100.0,41.7,,32832239733272000104781000417
328,Abel Porter G,3,27.3,9.0,3.0,6.3,0.3,0.0,1.3,55.6,71.4,33.3,,3283273903063030013556714333
328,Sean Bairstow G,3,14.0,5.3,1.0,1.0,0.3,0.0,1.7,54.5,100.0,25.0,,32831405310100300175451000250
328,Trevin Dorius C,3,12.7,3.3,2.0,0.3,0.0,0.3,0.7,50.0,0.0,0.0,,32831273320030003075000000
328,Kuba Karwowski C,3,18.7,2.7,5.0,1.0,1.3,2.0,0.3,50.0,0.0,0.0,,32831872750101320035000000
328,Klay Stall C,2,3.5,1.5,1.5,0.0,0.0,0.0,0.0,33.3,50.0,0.0,,32823515150000000033350000
